tweet_url,text,user,tweet_id,timestamp,datetime,date,hour,ymdh,retweet,retweeting
https://twitter.com/linda1974a/status/1448409338327048199,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",linda1974a,1448409338327048199,1634162671058,2021-10-13 22:04:31.058,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/sugarcubedog2/status/1448408939146665987,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,sugarcubedog2,1448408939146665987,1634162575886,2021-10-13 22:02:55.886,2021-10-13,22,2021101322,True,@RollingStone
https://twitter.com/SalemDScendant/status/1448408902706601985,@ronniekelemen @njdotcom Facts…from a #StopTheSteal killer?! Stop it. You’re embarrassing yourself.,SalemDScendant,1448408902706601985,1634162567198,2021-10-13 22:02:47.198,2021-10-13,22,2021101322,False,
https://twitter.com/Xtrafficqueen/status/1448408809819496455,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,Xtrafficqueen,1448408809819496455,1634162545052,2021-10-13 22:02:25.052,2021-10-13,22,2021101322,True,@RollingStone
https://twitter.com/ChrissyAnn7876/status/1448408775162015746,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",ChrissyAnn7876,1448408775162015746,1634162536789,2021-10-13 22:02:16.789,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/BennettGisel/status/1448408526980780032,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",BennettGisel,1448408526980780032,1634162477618,2021-10-13 22:01:17.618,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/SaultgirlDonna/status/1448408405337460738,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,SaultgirlDonna,1448408405337460738,1634162448616,2021-10-13 22:00:48.616,2021-10-13,22,2021101322,True,@RollingStone
https://twitter.com/VerdantSquare/status/1448408181324005376,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,VerdantSquare,1448408181324005376,1634162395207,2021-10-13 21:59:55.207,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/Jerry_at_Rick/status/1448408138491719681,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,Jerry_at_Rick,1448408138491719681,1634162384995,2021-10-13 21:59:44.995,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/WeTheSisters/status/1448407961299259396,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,WeTheSisters,1448407961299259396,1634162342749,2021-10-13 21:59:02.749,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/elftodo/status/1448407807338950656,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,elftodo,1448407807338950656,1634162306042,2021-10-13 21:58:26.042,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/Mark____Edwards/status/1448407552824385541,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,Mark____Edwards,1448407552824385541,1634162245361,2021-10-13 21:57:25.361,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/DebbieGBUK/status/1448407242752004096,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,DebbieGBUK,1448407242752004096,1634162171434,2021-10-13 21:56:11.434,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/peterhinch3/status/1448407167321661441,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,peterhinch3,1448407167321661441,1634162153450,2021-10-13 21:55:53.450,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/basbleucrb/status/1448407108538417154,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,basbleucrb,1448407108538417154,1634162139435,2021-10-13 21:55:39.435,2021-10-13,21,2021101321,True,@RollingStone
https://twitter.com/1AJBarrett/status/1448407029035327490,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,1AJBarrett,1448407029035327490,1634162120480,2021-10-13 21:55:20.480,2021-10-13,21,2021101321,True,@RollingStone
